subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Inner membrane protein YfeZ	Clustering-based subsystems	NA	Conserved_cluster_around_acetyltransferase_YpeA_in_Enterobacteria	-5.66471353152854	-8.00527308798805	-2.04232156012502	4.72187655372627	6.42334784686438	-8.26396892011745	15.9735371856024	1.00012610478497	16.1607472332981	0.653609377315541	-1.89016748815042	6.18714775676557	0.220800001352341	0.0705923196758995	0.578284487245389	0.0502866808114486	0.502190330514832
Inner membrane protein YghQ, probably involved in polysaccharide biosynthesis	Carbohydrates	NA	Conserved_cluster_around_inner_membrane_protein_gene_yghQ,_probably_involved_in_polysaccharide_biosynthesis	-5.81285176093216	-5.68490587015713	-5.97729553875393	1.42828225635441	6.54291931574841	-10.0275570439993	14.2171236328689	0.799844886371002	16.4986417250293	0.193213560046256	-3.06936366633461	5.53637474328365	0.430313937449351	0.456349389147631	0.802395345439877	0.642185801814285	0.880630410409282
Inner membrane protein YhaH	Clustering-based subsystems	NA	Conserved_cluster_in_Enterobacteriaceae_downstream_from_YqjA,_a_DedA_family_protein	1.63739450845362	1.63634515641646	1.70774781702334	-0.104048575104738	2.02344123147745	-4.45937777214258	3.24775486156529	0.250291718675788	4.98848792466032	-0.0474607241509092	-5.07269245200965	3.26652322417708	0.471000000096993	0.617883114009001	0.888818046056184	0.85264638766806	0.958830690237566
Inner membrane protein YhaI	Clustering-based subsystems	NA	Conserved_cluster_in_Enterobacteriaceae_downstream_from_YqjA,_a_DedA_family_protein	3.70923990298853	3.7720109261775	3.70921884876333	-0.214722732181733	1.8473409763008	-4.44140929840391	2.48804993050775	0.163281617945556	4.90219429610937	-0.0975662098209263	-5.1318070339418	2.89765451401939	0.453309338289316	0.497529651736119	0.839462180810151	0.754683409469787	0.927415905535856
Inner membrane protein YhjD	Cell Wall and Capsule	Gram-Negative cell wall components	Inner_membrane_protein_YhjD_and_conserved_cluster_involved_in_LPS_biosynthesis	-1.18816906007951	-1.53352613949508	-0.867076400892302	1.56137341360114	4.5299669791765	-10.3306235235141	9.20752205444338	0.43853612659282	13.676114965203	0.264909353441448	-4.07449574597386	5.147641589934	0.363727255039586	0.547387188547819	0.848854289047469	0.356991729632597	0.767453771115482
Inner membrane protein YphA	Carbohydrates	NA	Unknown_sugar_utilization_(cluster_yphABCDEFG)	-5.16986513652541	-7.26187378736265	-2.57612312790675	3.89595574197216	6.55660913237096	-8.83745074924139	15.5741617828555	1.06961568551296	16.4450708804002	0.569929644084256	-2.11504698123223	5.77980541803368	0.26414717157665	0.104810783914963	0.604431044070217	0.0958981250947195	0.563309343684509
Inner membrane protein YqjE	Clustering-based subsystems	NA	Conserved_cluster_in_Enterobacteriaceae_downstream_from_YqjA,_a_DedA_family_protein	-4.6381530078004	-5.64265988921467	-2.98703680239155	2.88025472001975	5.36411190823002	-7.84344024964744	14.227753550163	0.872427164436617	14.9425745904918	0.499769723655151	-2.28083049031985	6.18006880593101	0.263200001017572	0.130637590696561	0.620643512842697	0.0976104916755072	0.568224476799508
Inner membrane protein YqjF	Clustering-based subsystems	NA	Conserved_cluster_in_Enterobacteriaceae_downstream_from_YqjA,_a_DedA_family_protein	-4.61537011004354	-5.82295062033022	-1.86037182167318	3.65945205611917	5.28619079344229	-8.7777915509881	13.5691818553657	0.601664612074302	15.3058265896167	0.636403805439204	-2.56089078433306	8.63838661508388	0.233153370569379	0.101402222832993	0.600915970132375	0.052495561713828	0.513991366825394
Inner membrane protein YqjK	Clustering-based subsystems	NA	Conserved_cluster_in_Enterobacteriaceae_downstream_from_YqjA,_a_DedA_family_protein	-5.05013615177639	-7.30388087403855	-3.25500618174824	3.51363569178765	6.07365977107462	-8.75595940652333	15.2748973363744	1.08384450183248	15.6233827523872	0.530893560431998	-2.18494941262661	5.93573532955462	0.273945211904537	0.125694067195363	0.616812971638972	0.108282643053541	0.575552152711878
Inner membrane protein YrbG, predicted calcium/sodium:proton antiporter	Cell Wall and Capsule	Gram-Negative cell wall components	Lipopolysaccharide_assembly	5.08391884731825	5.5409926800144	4.45038921301978	-1.04545783863261	0.871347616826794	-2.12065832600615	1.27155956613384	0.0683354682493638	2.45089949646602	-0.879381255614105	-13.5655927582272	2.64039133309961	0.219756050151718	0.0235871052472638	0.547944205153378	0.0357888241789171	0.492192877857151
Inner membrane transport protein YbaT	Stress Response	Detoxification	Uptake_of_selenate_and_selenite	0.0858988803132785	0.0858988803132785	-0.573952478808044	-1.42865404652115	6.11771075389269	-13.4463386937754	8.35327891876816	0.757729571688753	14.4160334395152	-0.212438177569907	-5.44247083198053	2.84651088441091	0.410400000308576	0.401298088922863	0.78735628960846	0.521565026304964	0.840186430806305
Inner membrane transport protein YeiM, in cluster with pseudouridine metabolism operon	Nucleosides and Nucleotides	NA	Pseudouridine_Metabolism	-6.34293793338348	-6.347432012915	-6.34018991402246	1.4795528872892	6.6803018058991	-9.69464504822165	13.6449736581635	0.864357472593031	16.1402636799716	0.215535791306905	-3.13900121826609	5.25711638672858	0.417316536975909	0.436315805916048	0.791351748011664	0.576440905843383	0.852146895174575
Inner membrane transport protein YfaV	Clustering-based subsystems	NA	Yfa_cluster	-5.18114575046006	-6.15344248091531	-3.46259506138446	2.85251488959385	6.05421021075684	-9.61908168426481	13.5575766322978	0.976752080434686	15.7184870083404	0.437455307795995	-2.55596751877879	5.20287988906019	0.30700000075597	0.227288905614557	0.681260975392949	0.185871073199247	0.647546175515276
Inner spore coat protein H	Clustering-based subsystems	NA	Spore_Coat	0.880530232601318	1.00020871252803	0.652555930732857	-0.387293465726401	1.71853877093609	-2.96845448382114	2.78212810289765	0.175198587424723	3.90398499671464	-0.223128044140752	-5.2636984226895	3.80651325065365	0.393000000373785	0.592848091248535	0.878608544918805	0.433077897334863	0.80177442851215
Inorganic pyrophospatase PpaX (EC 3.1.3.18)	Phosphorus Metabolism	NA	Phosphate_metabolism	4.38240759343577	5.09730841975045	4.18694449905778	-0.977126179733387	1.08602576851561	-3.68541861546607	1.11638812402588	0.0951744232216608	2.76301586745128	-0.819697669441428	-13.3059755362073	2.24566589335115	0.173565288838313	0.0157979698924352	0.539233732737403	0.0133653250773994	0.439510224723628
Inorganic pyrophospatase PpaX	Regulation and Cell signaling	NA	HPr_catabolite_repression_system	-1.80417092193524	-1.98033061849788	-0.776643925677535	1.16816978138062	2.22148315521899	-2.7962827968667	5.41116779947392	0.32189748159634	5.98939016546489	0.481654792378801	-2.13640781315981	6.19112845299611	0.328934213802925	0.119413234345977	0.621401645219298	0.22972155708069	0.688603557384669
Inorganic pyrophosphatase (EC 3.6.1.1)	Miscellaneous	Plant-Prokaryote DOE project	Iojap	4.55049062634304	4.61228045898644	4.07884329981724	-0.532545124744845	1.07072103139008	-2.12234176504288	1.39389299113706	0.0714949766685785	2.32481276770403	-0.4758853644906	-6.74540246847201	2.64418511993643	0.309538093123858	0.181181110073649	0.664145034364879	0.166893968260841	0.641174048031969
Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	Nucleosides and Nucleotides	Purines	Purine_conversions	9.54200029676862	9.62473112463414	9.29157699143752	-0.233065415476797	0.919424738058924	-1.4980628453249	1.43631574177847	0.0608380469803492	1.88217716666706	-0.242093824523722	-7.13319380562586	5.50006307927653	0.432513497529578	0.663333428254556	0.905534318725156	0.642171447747299	0.887779958140707
Inosine-guanosine kinase (EC 2.7.1.73)	Nucleosides and Nucleotides	Purines	Purine_conversions	-2.77564498357645	-4.3102761387268	-0.767728039142261	3.4065004334248	4.76994590604775	-8.30465007919689	11.319815995384	0.596062434818341	14.0239720427773	0.64242017292548	-2.69199987916378	6.95822558200075	0.249000001118544	0.10345423218236	0.60377611935738	0.0637339193314426	0.5321156693677
Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	Nucleosides and Nucleotides	Purines	Purine_conversions	6.60408450977038	6.60418994702114	6.39128367294168	0.0658817147786017	1.16998543034093	-1.88099278024676	2.30448970458193	0.0858624063460833	3.0252798284507	0.0529310151052644	-4.47009507269547	5.25529779928418	0.474600000084885	0.754079178733864	0.933764974039595	0.881708891727468	0.968822824560787
Inosine/xanthosine triphosphatase (EC 3.6.1.-)	Nucleosides and Nucleotides	Detoxification	Housecleaning_nucleoside_triphosphate_pyrophosphatases	-2.33867080055755	-2.70853774989932	-1.60165788772325	1.03019639791155	5.79053959829567	-11.2124541593538	12.7152770699072	0.606594686267371	16.2310207929176	0.152754494771058	-4.32149625856363	5.37921815704517	0.41120000030564	0.674608893092789	0.89919198808752	0.522242730953257	0.839531548640396
Inositol transport system ATP-binding protein	Carbohydrates	Sugar alcohols	Inositol_catabolism	5.64367884274286	5.50298937065961	5.94302052572961	0.414598336906921	1.21539626447989	-2.28810641336156	1.88101649124444	0.139944483506022	3.06858033369033	0.263552523313884	-5.10551382631255	5.28968694395218	0.386922615873988	0.83474797884676	0.956767714278035	0.402066628418022	0.788950203154127
Inositol transport system permease protein	Carbohydrates	Sugar alcohols	Inositol_catabolism	3.32679057602053	3.38349738170382	3.27595474190709	-0.106611658476812	1.01846559193005	-1.80757146524398	1.87049638235299	0.129116410341824	2.19550290604226	-0.0994580720407555	-3.96027876915553	3.26099735171031	0.448600000173164	0.824554344500461	0.95345954093192	0.739957966182424	0.921848038700513
Inositol transport system sugar-binding protein	Carbohydrates	Sugar alcohols	Inositol_catabolism	6.173696426294	6.40593575471632	5.86718733263094	-0.54819023493185	1.65577363161606	-3.31855193640479	2.22636741557379	0.202821609820684	4.23626419587216	-0.386805840939592	-7.81594074906352	2.77901920127885	0.317600000701333	0.15027854159428	0.646528872132971	0.175899380804954	0.649070426891846
Inositol-related sugar-phosphate epimerase	Carbohydrates	NA	Sugar_utilization_in_Thermotogales	0.410189293555067	0.207491260089753	0.574514840740926	0.177032454389455	2.37344634133047	-4.64536956936095	3.66407150432459	0.222622271299714	4.76614374158126	0.0815148749606242	-4.0614268016211	3.68151467062078	0.458800000138272	0.91392673577704	0.976747938648114	0.792029747342441	0.939452752244395
Inosose dehydratase (EC 4.2.1.44)	Carbohydrates	Sugar alcohols	Inositol_catabolism	5.9320573917349	5.98912622671472	5.81330220643584	-0.366271417301222	1.02306716943419	-2.11207334897662	1.23054551910656	0.0641505368990304	2.12536080011284	-0.333129443871954	-7.10106295326634	2.53106937450723	0.340531894212793	0.210461864204975	0.677183655209268	0.260605631210894	0.718701781502341
Inosose isomerase (EC 5.3.99.-)	Carbohydrates	Sugar alcohols	Inositol_catabolism	5.48335873501218	5.63903019967413	5.17031683935901	-0.41840560133635	1.0746581987509	-2.31207186229858	1.53424888352108	0.150420625611365	2.26692245354754	-0.348673433455694	-6.61013135513195	2.68400752934245	0.35772845482495	0.284554810384905	0.723006279999777	0.304535105761112	0.744044999608759
Insertion element IS1 protein insA	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Capsular_surface_virulence_antigen_loci	-2.35775793652433	-2.6064882811287	-1.62804084713309	0.102379619469252	4.70676290750296	-12.6626589072261	6.68282297430077	0.554697486437883	15.5267930860235	0.0183899646864416	-6.27916840712735	4.04194012443939	0.495300939827696	0.585273786300769	0.868716284695404	0.954107482300981	0.988224360699051
Integral inner membrane protein of type IV secretion complex (VirB6)	Virulence	Type III, Type IV, Type VI, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer	-9.25477038972071	-9.13628341884345	-9.35951210160538	-0.159768278198907	4.93089375323217	-9.75941413237554	10.1175194996954	0.842225368417756	14.1009850963272	-0.029014207578949	-3.745350537033	3.8976474232115	0.483903219409819	0.558118987202316	0.841039419790641	0.572089469354175	0.841314303686071
Integral membrane protein CcmA involved in cell shape determination	Clustering-based subsystems	NA	CBSS-316273.3.peg.922	2.77563091546133	3.50443921338988	2.22594374849464	-1.29870580443425	2.67829371521939	-9.69526639267842	2.70461737930317	0.165458889954446	8.95010856507441	-0.472456641179209	-11.9927409603085	2.43680380985802	0.216356730047839	0.0860525979809145	0.599322304022405	0.0328037628006668	0.488239313048367
Integral membrane protein LafC, accessory function in glycolipid and LTA synthesis	Cell Wall and Capsule	Gram-Positive cell wall components	Polyglycerolphosphate_lipoteichoic_acid_biosynthesis	6.83627389185398	6.92995629547644	6.69551081670175	-0.228237646078676	1.03175857282734	-1.79594948300686	1.81044068967489	0.0784826282903234	2.46726307284148	-0.208790009125365	-6.76954869026359	4.5220112900427	0.381923615693612	0.573773381102293	0.871336377510895	0.411502273268527	0.792743564912197
Integral membrane protein YfiB	Cell Wall and Capsule	Gram-Negative cell wall components	Major_Outer_Membrane_Proteins	-7.61735608215264	-7.84261102367002	-7.29163487019598	0.826272527613927	4.8589809830504	-9.33488124562631	11.1055648990274	0.746118893084005	14.1079967501416	0.152902805433532	-3.4531649360536	4.75196635051819	0.424515097237986	0.516534049192713	0.822577959266034	0.571627476238931	0.843037290516295
Integral membrane protein YggT, involved in response to extracytoplasmic stress (osmotic shock)	Phosphorus Metabolism	NA	Phosphate_metabolism	-0.0842943739328899	-1.15397112851808	0.169546502772713	1.27973037651424	2.28813539305342	-4.28910065025909	5.47610028830694	0.252582114487143	6.59340132908607	0.486021380809683	-2.7122034890762	7.10446069390934	0.284200000884005	0.161527318382843	0.649651953712662	0.119001104158999	0.594718451985467
Integral membrane sensor signal transduction histidine kinase (EC 2.7.13.3), glucose catabolism cluster	Carbohydrates	Central carbohydrate metabolism	Peripheral_Glucose_Catabolism_Pathways	-5.19102702232695	-4.90437452345541	-5.75202439652093	-0.463435389739532	3.39700052652949	-9.35004279095675	6.52773841687471	0.438467382848379	12.1072574657561	-0.102396973675462	-6.12856521168604	4.01145113850646	0.452109578245431	0.574932987922142	0.854809967718529	0.709086795557384	0.906761859261449
Integrase [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages	7.101460727404	7.31131742181959	6.52134361158508	-0.542309798053449	1.28577115335163	-2.62773425136077	2.08511237345193	0.146185221371443	2.70893550884492	-0.38229841071373	-6.09472829496884	3.70468515851039	0.354129174696426	0.343937612401805	0.757276803328772	0.301571120829635	0.742750401881548
Integrase [SA bacteriophages 11, Mu50B]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Staphylococcal_phi-Mu50B-like_prophages	-1.70095991564645	-2.62072789728892	-1.06118544358389	0.989992917040649	4.24270511925201	-12.5933771588303	7.9707292893903	0.321526510842942	15.1559829890186	0.18797479041309	-7.76373809523598	7.0389378603268	0.36820000047214	0.821126427478599	0.950420201073525	0.330316763731624	0.754269001015061
Integrase, superantigen-encoding pathogenicity islands SaPI	Phages, Prophages, Transposable elements, Plasmids	Pathogenicity islands	Staphylococcal_pathogenicity_islands_SaPI	5.94302828351173	5.97916753434782	5.68087550247595	-0.369676236019606	1.17762305378202	-2.17448436084916	1.59091942165659	0.0891508899480018	2.33016330225456	-0.3367437845576	-5.13230334826805	2.93915882122682	0.376400000438815	0.328366399127667	0.748606428487381	0.378616066595943	0.777856111029379
Integrase/recombinase (XerC/CodV family)	Phages, Prophages, Transposable elements	Bacteriophage integration/excision/lysogeny	Phage_integration_and_excision	6.45613826466697	6.51488377458247	6.31319592138521	-0.153186357104044	0.597215283876888	-1.2236707425741	0.940641363350395	0.0839553789847606	1.39096062983921	-0.247943844038841	-4.40415277712541	2.82145659902668	0.371125775304997	0.419200069939856	0.798582751894399	0.365471172790058	0.7721955533176
Integrase/recombinase clustered with segregation and condensation protein B	Phages, Prophages, Transposable elements, Plasmids	Transposable elements	CBSS-203122.12.peg.188	-3.31339056224798	-3.4735761583273	-2.04483414854415	1.03062821292366	6.20258774848701	-10.7684803919043	12.5921004339342	0.992317395326157	15.0344427551239	0.161952608096134	-3.18855571505794	4.44902969660177	0.427514497347287	0.594526792513825	0.872310966425512	0.591213557340492	0.866486641629896
Integrase	Phages, Prophages, Transposable elements	Bacteriophage integration/excision/lysogeny	Phage_integration_and_excision	9.95483773717048	10.0278604054078	9.75330781456476	-0.220700265338371	0.777361815909218	-1.42309656710976	1.46534238781787	0.0827933479646156	2.29727159541727	-0.236763278448238	-5.20798926259726	3.7082741312839	0.390600000383002	0.570757048677462	0.870205206983057	0.442752008053866	0.806147791535999
Integration host factor alpha subunit	DNA Metabolism	NA	DNA_structural_proteins,_bacterial	2.88622479943135	3.40242561156796	2.54887151531103	-0.734117325937905	2.14911734801791	-4.99173073543777	3.22164866797576	0.286712295663919	4.85818252405824	-0.315853805520067	-5.11113822131947	2.61705366083941	0.384923015801804	0.319562826157419	0.743133723142993	0.412027766351296	0.79271168591609
Integration host factor beta subunit	DNA Metabolism	NA	DNA_structural_proteins,_bacterial	2.88544868560256	2.65122677332925	2.99334037410042	0.575653157510104	2.44613685545931	-2.59966838370826	5.06241721161846	0.232460795914221	4.64256996248558	0.24699330485449	-3.66318346837908	7.50725142941824	0.381723655686403	0.319162310176238	0.742906833253111	0.383418660287081	0.7803554764037
Integron integrase IntI1	Phages, Prophages, Transposable elements, Plasmids	NA	Integrons	-4.02640710713926	-6.06658682564244	-2.22350570901417	3.73785808911564	4.7371775002751	-6.98545861149705	13.3890148662156	0.784627417247234	13.9812418773271	0.673529333887354	-2.30236850832897	7.09095561520864	0.227600001291253	0.0578811563244042	0.571082976571443	0.0442634176968542	0.501636751300771
Integron integrase IntI2	Phages, Prophages, Transposable elements, Plasmids	NA	Integrons	3.57895185741807	3.11243056441834	3.85931288423008	0.72377256291061	1.55169007522347	-2.43651977446321	4.83876659135879	0.23530503636171	4.8177755502301	0.39124430638572	-2.47555881211034	6.4836441585306	0.320800000685369	0.18620288382752	0.666335196785119	0.176019777436186	0.649404746552579
Integron integrase IntI4	Phages, Prophages, Transposable elements, Plasmids	NA	Integrons	2.30147289798649	1.9430372023315	2.73119028085345	0.743309387736263	1.46438198728561	-2.12186176769236	3.2138349722959	0.144921143731312	3.66829009382156	0.466970973256685	-2.81502851164726	7.10078966085778	0.328134373774757	0.195440855552237	0.670425102420435	0.207922698044989	0.676431970997976
Integron integrase IntIPac	Phages, Prophages, Transposable elements, Plasmids	NA	Integrons	3.80824038136385	3.62742684635829	4.27827031659059	0.658057081907652	1.87581623310408	-2.68742214699692	4.14222592876566	0.10772364213466	4.89104886331264	0.319910300244237	-3.11970086243159	7.98269530808007	0.380200000423654	0.25555722434013	0.704835347293915	0.389635421853688	0.783590822141584
Integron integrase	Phages, Prophages, Transposable elements, Plasmids	NA	Integrons	2.47425517456469	3.0341031439239	1.54050084720777	-0.636161854618765	2.66953305978498	-4.28653231073702	4.274508592476	0.261097596407084	5.57655528867646	-0.245484548927024	-5.75441674448323	3.73808142838899	0.386922615873988	0.499326701310408	0.840221193044201	0.44078008833272	0.805263248176845
intein-containing	Protein Metabolism	Protein processing and modification	Inteins	4.21607392172396	4.61152532059756	4.0707316420338	-0.792933170338069	2.32527450719711	-5.67134878752644	2.88362545845331	0.228422547676346	5.78568148861353	-0.313871330656677	-5.89100302300073	2.36141383960784	0.351600000542451	0.223246550837648	0.683641318410808	0.29175502825348	0.736969397706299
Internalin A (LPXTG motif)	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	3.84357153590267	4.40314752897768	3.55674614862344	-0.944750447853878	1.53194700752876	-3.54868905115165	2.00212239118428	0.149679049642275	3.25056427502673	-0.526479281211601	-7.47046284182994	2.17814696704764	0.279000000915528	0.111703934458478	0.616216489068085	0.101481348372989	0.580108022735806
Internalin B (GW modules)	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-0.507933537707062	-0.507933537707062	-0.451720226986257	0.551905957065625	2.78041483393434	-3.9409705808681	5.02943522935487	0.285113121916314	5.43934013967936	0.201921414858609	-2.87337181988826	5.18157403649833	0.41331733683047	0.518012916484541	0.846267322399647	0.573399997834983	0.860218201232604
Internalin C	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-6.68701343277086	-6.76174653493395	-6.61419455175862	-0.708197072150247	5.3778522517626	-11.4413192999011	10.1059001749744	0.861666653007105	14.8562096413098	-0.115135320615537	-4.20318461422408	3.58749734054377	0.441800000196665	0.61559390398534	0.869798772921951	0.654063294290849	0.883063731641543
Internalin C2 (LPXTG motif)	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	0.303390478280281	1.00792900460855	-0.514145690745433	-1.63644578551828	2.54831721007879	-13.21045088188	2.59611734194293	0.192448419454351	13.8438623272361	-0.598155761013936	-15.4768936348603	2.01224927945338	0.186362729177499	0.0636845323286156	0.575682107133231	0.0187677910324969	0.45791560696872
Internalin D (LPXTG motif)	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	1.71581726783665	1.87333189297789	1.00484576369296	-0.532836440222987	2.37758630777427	-4.21953591287464	3.43889982408512	0.152044430093533	5.69444809007864	-0.187887523586057	-7.62255362854093	5.20011574784155	0.433200000226713	0.659638276739551	0.904020501412536	0.640752462707571	0.886745294186904
Internalin E (LPXTG motif)	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	0.0556618383484029	0.258235544296438	-0.512298273566806	-0.874759655904064	1.60266947273188	-3.66851807644694	1.77164575148253	0.211070984952786	3.62103185839038	-0.520588716700831	-6.70040569164463	1.91494717072336	0.310137973144726	0.0836627669176652	0.593776201257922	0.166940602740912	0.640212453982306
Internalin G (LPXTG motif)	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	1.49269939611892	1.9787967946066	0.516276969868896	-1.77618327058788	2.63855294347264	-6.71002208724367	2.4020792616671	0.33765208465125	6.33468926426447	-0.620107629333623	-6.69918352704598	1.60318027885111	0.267200000990786	0.0442774802385683	0.558229714555877	0.0791890601658403	0.553744840560498
Internalin H (LPXTG motif)	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-1.37798281252151	-1.15631825752261	-2.56475715760854	-2.25930207632356	3.41317688075064	-12.3978010883162	1.66521236992663	0.31944047252091	12.4959375752665	-0.55726579211045	-13.3598109052113	1.08654278012922	0.252000001096398	0.0344959817049628	0.55392172743356	0.0667174651973414	0.534711180206984
Internalin-like protein (LPXTG motif) Lin0290 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-0.481679197044393	-0.844695272684042	0.671881378467731	0.440878204865072	2.50062024349767	-4.34962441963919	3.43664571070804	0.194125582174216	4.71176973446955	0.211229443549526	-5.53480330799979	6.09493677276897	0.429914017434768	0.743868846452031	0.929608423582804	0.652349401372621	0.891219030383577
Internalin-like protein (LPXTG motif) Lin0372 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	3.887552134682	3.96504548260764	3.81534529674307	-0.34109529438291	1.71478944576066	-3.77480451493393	2.64699822754889	0.181352337618696	4.36872918547134	-0.17032195498637	-6.3973785147225	2.92551146648168	0.414517096874089	0.396277476688263	0.785659901697646	0.555395191495811	0.854264302071551
Internalin-like protein (LPXTG motif) Lin0661 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-3.13249821336151	-2.43651373531775	-3.6883939929421	-1.48131441068664	4.68814612473912	-9.14642581796021	7.02907082061177	0.771047371245227	10.133558275881	-0.293873937588785	-4.37295001225624	2.67463968155087	0.371600000458218	0.361089657084428	0.763696564218408	0.374043928208015	0.773264037456667
Internalin-like protein (LPXTG motif) Lin0739 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-7.3738996446005	-7.39965761802088	-7.33248893309435	-0.544453453974965	6.10673667548091	-12.0621965217043	10.7158893308422	0.923142438078534	15.7651294228385	-0.0818916438937458	-4.11000298307737	3.35763797687002	0.462400000126046	0.619742802573501	0.872250257650951	0.686658749918812	0.895260972808638
Internalin-like protein (LPXTG motif) Lin1204 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	5.24437065816071	5.24437065816071	5.12323194721963	-0.141303131579003	1.45648276896158	-2.24516538201661	3.41175241578165	0.155476554546412	4.13430939516826	-0.0812612882730213	-4.44622625041595	6.96276463048386	0.443711257938412	0.679506051847011	0.911011709278802	0.716015566476867	0.913852943408666
Internalin-like protein (LPXTG motif) Lmo0171 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-3.9293644435794	-3.70465038158727	-4.18728972420085	-0.129943537344467	4.59474458247023	-10.3182754412963	10.4327787686406	0.612703589627984	14.1844388771858	-0.0226064038423853	-4.33619660637993	4.33700370777698	0.485702859475792	0.772936366161238	0.934267989725494	0.856686310593431	0.958785291786368
Internalin-like protein (LPXTG motif) Lmo0327 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-8.61146229233755	-8.72992433172971	-8.4833765951902	0.446522490722938	6.34335921238977	-11.5872382578211	14.6303531844989	0.937047523395127	17.280582078951	0.0648754889295342	-3.79250296291821	5.28658237873922	0.463800000121303	0.621385322608222	0.871943705811423	0.594766243044881	0.852304139229563
Internalin-like protein (LPXTG motif) Lmo0331 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	5.48063830978052	5.73385438981882	5.25945786606221	-0.717965683435615	1.21306191835463	-3.9735303082044	0.750050065013132	0.0765963224507836	3.04504299207153	-0.617529753684881	-10.9898228441904	1.26054447841517	0.212000001436644	0.0258944128269146	0.54964191257135	0.0302976682759964	0.484782448549797
Internalin-like protein (LPXTG motif) Lmo0333 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	0.926112154183697	0.798345688604925	1.24153045518734	-0.628963807924274	2.41723502597743	-5.34268311454819	2.70690997429519	0.223550652434817	5.33932139503683	-0.243915457902448	-6.40947186189071	2.92973019135253	0.416000000288132	0.331820538596195	0.750219345131696	0.562053291909329	0.857540872100684
Internalin-like protein (LPXTG motif) Lmo0409 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	3.72879887699663	4.12014719588435	3.66901757702043	-0.623172658832117	1.45498422825046	-5.14434115011679	1.78257099103205	0.10458922310112	4.96937248509769	-0.337231698711407	-13.0384383442048	2.25370354187209	0.309138173109951	0.111339606617815	0.615573365169556	0.164467524735327	0.639727705109557
Internalin-like protein (LPXTG motif) Lmo0610 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-6.76035685409971	-6.48227132949181	-7.12260904481357	-0.315674224398958	4.95189191781456	-10.9199429720002	9.75227288388606	0.781414275553785	14.7930336021719	-0.0580144937179605	-4.06135901430413	3.74926639912844	0.476304739131319	0.664206495503674	0.891530807265469	0.739089588430146	0.916604071218897
Internalin-like protein (LPXTG motif) Lmo0732 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	-0.0864066204024336	0.0625670721536746	-0.526339739722557	-0.639537298415721	3.61647207751637	-11.7048898189716	4.99280128189567	0.416551152473635	13.3444394383815	-0.135290078388679	-7.83204632790013	3.04015479350837	0.414317136866818	0.340713309182483	0.754815605466531	0.550325824330468	0.851841411576048
